,source,target,total,count,source_num,target_num
4048,pinnacle,university of houston,pinnacle university of houston,3,665,491
3641,halliburton,university of southern california,halliburton university of southern california,3,614,822
3638,university of southern california,halliburton,university of southern california halliburton,3,822,614
3467,valeria melchiorre and daniele fragola eni s.p.a.,halliburton.,valeria melchiorre and daniele fragola eni s.p.a. halliburton.,3,189,730
7760,university of oklahoma,shell international exploration and production inc.,university of oklahoma shell international exploration and production inc.,3,581,895
3187,research institute of petroleum exploration and development petrochina,tian changbing,research institute of petroleum exploration and development petrochina tian changbing,3,81,879
8373,state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing,state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing school of architecture & civil engineering guizhou university of engineering science guizhou,state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing school of architecture & civil engineering guizhou university of engineering science guizhou,3,892,393
3184,tian changbing,research institute of petroleum exploration and development petrochina,tian changbing research institute of petroleum exploration and development petrochina,3,879,81
7479,shell global solutions international,sonardyne international ltd.,shell global solutions international sonardyne international ltd.,3,688,56
3471,sonatrach,halliburton.,sonatrach halliburton.,3,497,730
3180,cnpc chuanqing drilling engineering company limited,baker hughes a ge company,cnpc chuanqing drilling engineering company limited baker hughes a ge company,3,68,6
3474,halliburton.,valeria melchiorre and daniele fragola eni s.p.a.,halliburton. valeria melchiorre and daniele fragola eni s.p.a.,3,730,189
7470,shell international exploration and production,sonardyne international ltd.,shell international exploration and production sonardyne international ltd.,3,259,56
8376,school of mechanics & civil engineering china university of mining & technology beijing,state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing,school of mechanics & civil engineering china university of mining & technology beijing state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing,3,630,892
3176,ccdc chuanxi drilling company,baker hughes a ge company,ccdc chuanxi drilling company baker hughes a ge company,3,791,6
8380,state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing school of architecture & civil engineering guizhou university of engineering science guizhou,state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing,state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing school of architecture & civil engineering guizhou university of engineering science guizhou state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing,3,393,892
4038,university of houston,texas tech,university of houston texas tech,3,491,376
3067,department of geology and petroleum geology university of aberdeen,chevron nigeria limited,department of geology and petroleum geology university of aberdeen chevron nigeria limited,3,126,331
8358,china university of petroleum-beijing,university of calgary,china university of petroleum-beijing university of calgary,3,434,693
8344,cnooc ltd.-shanghai,university of calgary,cnooc ltd.-shanghai university of calgary,3,238,693
3854,texas a&m university,texas oil and gas institute,texas a&m university texas oil and gas institute,3,279,231
7511,sonardyne international ltd.,shell exploration and production co,sonardyne international ltd. shell exploration and production co,3,56,307
3857,texas oil and gas institute,texas a&m university,texas oil and gas institute texas a&m university,3,231,279
8372,state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing,school of mechanics & civil engineering china university of mining & technology beijing,state key laboratory for geomechanics & deep underground engineering school of mechanics & civil engineering china university of mining & technology beijing school of mechanics & civil engineering china university of mining & technology beijing,3,892,630
7763,shell international exploration and production inc.,university of oklahoma,shell international exploration and production inc. university of oklahoma,3,895,581
159,rwth aachen universiy,rwth aachen universiy (now with map–microstructure and pores gmbh),rwth aachen universiy rwth aachen universiy (now with map–microstructure and pores gmbh),3,286,684
2873,the university of texas at austin,kaust,the university of texas at austin kaust,3,24,827
8614,ecopetrol,consultec,ecopetrol consultec,3,452,780
7510,sonardyne international ltd.,shell global solutions international,sonardyne international ltd. shell global solutions international,3,56,688
4026,melbourne university,monash university,melbourne university monash university,3,584,847
